"id","orderid","productid","qty","unit_price","price"
70442135,8644,4,1,5625,5625
70442136,8644,1,1,1875,1875
70442137,8645,3,2,7500,15000
70442138,8645,2,2,9375,18750
70442139,8645,5,2,1250,2500
70442140,8646,3,1,7500,7500
70442141,8646,2,1,9375,9375
70442142,8647,3,1,7500,7500
70442143,8647,2,2,9375,18750
70442144,8647,5,1,1250,1250
70442145,8648,4,1,5625,5625
70442146,8649,2,2,9375,18750
70442147,8650,3,1,7500,7500
70442148,8650,2,2,9375,18750
70442149,8650,4,2,5625,11250
70442150,8651,4,1,5625,5625
70442151,8652,3,1,7500,7500
70442152,8652,2,3,9375,28125
70442153,8652,4,1,5625,5625
70442154,8653,3,3,7500,22500
70442155,8653,2,2,9375,18750
70442156,8653,4,1,5625,5625
70442157,8653,1,1,1875,1875
70442158,8654,3,3,7500,22500
70442159,8654,2,2,9375,18750
70442160,8654,1,2,1875,3750
70442161,8654,1,1,1875,1875
70442162,8655,2,2,9375,18750
70442163,8656,3,2,7500,15000
70442164,8656,2,2,9375,18750
70442165,8656,4,2,5625,11250
70442166,8656,5,1,1250,1250
70442167,8656,1,1,1875,1875
70442168,8657,2,2,9375,18750
70442169,8657,4,1,5625,5625
70442170,8658,2,1,9375,9375
70442171,8658,4,2,5625,11250
70442172,8658,5,1,1250,1250
70442173,8658,1,1,1875,1875
70442174,8659,3,2,7500,15000
70442175,8659,4,1,5625,5625
70442176,8660,3,2,7500,15000
70442177,8660,2,2,9375,18750
70442178,8660,5,1,1250,1250
70442179,8661,3,3,7500,22500
70442180,8661,2,1,9375,9375
70442181,8662,3,1,7500,7500
70442182,8663,3,2,7500,15000
70442183,8663,4,1,5625,5625
70442184,8664,3,2,7500,15000
70442185,8664,2,2,9375,18750
70442186,8664,4,1,5625,5625
70442187,8664,5,1,1250,1250
70442188,8664,1,2,1875,3750
70442189,8665,3,1,7500,7500
70442190,8665,2,1,9375,9375
70442191,8665,4,3,5625,16875
70442192,8666,3,2,7500,15000
70442193,8666,2,2,9375,18750
70442194,8666,4,1,5625,5625
70442195,8666,1,3,1875,5625
70442196,8667,3,1,7500,7500
70442197,8668,3,2,7500,15000
70442198,8668,2,3,9375,28125
70442199,8668,4,2,5625,11250
70442200,8669,4,1,5625,5625
70442201,8670,4,1,5625,5625
70442202,8671,3,1,7500,7500
70442203,8672,4,1,5625,5625
70442204,8673,3,2,7500,15000
70442205,8673,2,2,9375,18750
70442206,8673,4,2,5625,11250
70442207,8673,1,2,1875,3750
70442208,8674,2,3,9375,28125
70442209,8674,4,1,5625,5625
70442210,8674,1,1,1875,1875
70442211,8675,2,2,9375,18750
70442212,8675,4,2,5625,11250
70442213,8675,5,1,1250,1250
70442214,8675,1,1,1875,1875
70442215,8676,3,1,7500,7500
70442216,8676,2,1,9375,9375
70442217,8676,5,1,1250,1250
70442218,8677,3,1,7500,7500
70442219,8678,3,1,7500,7500
70442220,8678,4,2,5625,11250
70442221,8678,1,1,1875,1875
70442222,8678,1,1,1875,1875
70442223,8679,2,2,9375,18750
70442224,8679,4,1,5625,5625
70442225,8680,2,1,9375,9375
70442226,8680,4,1,5625,5625
70442227,8681,3,1,7500,7500
70442228,8682,2,1,9375,9375
70442229,8683,2,2,9375,18750
70442230,8683,4,3,5625,16875
70442231,8683,5,1,1250,1250
70442232,8683,1,1,1875,1875
70442233,8684,3,1,7500,7500
70442234,8684,4,1,5625,5625
70442235,8685,3,1,7500,7500
70442236,8685,2,2,9375,18750
70442237,8685,4,2,5625,11250
70442238,8686,2,1,9375,9375
70442239,8686,4,2,5625,11250
70442240,8686,1,1,1875,1875
70442241,8687,3,2,7500,15000
70442242,8687,4,3,5625,16875
70442243,8687,1,2,1875,3750
70442244,8688,3,3,7500,22500
70442245,8688,2,1,9375,9375
70442246,8689,3,1,7500,7500
70442247,8690,3,1,7500,7500
70442248,8690,2,3,9375,28125
70442249,8690,5,1,1250,1250
70442250,8690,1,1,1875,1875
70442251,8691,3,2,7500,15000
70442252,8691,2,1,9375,9375
70442253,8691,5,1,1250,1250
70442254,8691,1,1,1875,1875
70442255,8692,2,1,9375,9375
70442256,8693,3,1,7500,7500
70442257,8693,2,1,9375,9375
70442258,8693,4,2,5625,11250
70442259,8693,1,1,1875,1875
70442260,8694,2,1,9375,9375
70442261,8695,2,2,9375,18750
70442262,8695,4,4,5625,22500
70442263,8695,5,2,1250,2500
70442264,8695,1,1,1875,1875
70442265,8695,1,1,1875,1875
70442266,8696,3,1,7500,7500
70442267,8696,2,2,9375,18750
70442268,8696,4,1,5625,5625
70442269,8697,3,1,7500,7500
70442270,8697,2,2,9375,18750
70442271,8698,3,1,7500,7500
70442272,8698,4,3,5625,16875
70442273,8698,1,1,1875,1875
70442274,8699,2,2,9375,18750
70442275,8699,4,3,5625,16875
70442276,8699,1,1,1875,1875
70442277,8699,1,1,1875,1875
70442278,8700,2,1,9375,9375
70442279,8701,3,3,7500,22500
70442280,8701,2,3,9375,28125
70442281,8701,4,2,5625,11250
70442282,8702,2,1,9375,9375
70442283,8702,4,1,5625,5625
70442284,8703,2,2,9375,18750
70442285,8703,4,1,5625,5625
70442286,8703,5,1,1250,1250
70442287,8704,3,1,7500,7500
70442288,8704,4,1,5625,5625
70442289,8705,3,1,7500,7500
70442290,8705,4,1,5625,5625
70442291,8706,3,1,7500,7500
70442292,8706,4,2,5625,11250
70442293,8706,1,1,1875,1875
70442294,8707,3,1,7500,7500
70442295,8707,4,2,5625,11250
70442296,8707,1,1,1875,1875
70442297,8708,3,1,7500,7500
70442298,8708,2,1,9375,9375
70442299,8708,4,1,5625,5625
70442300,8708,1,1,1875,1875
70442301,8709,3,3,7500,22500
70442302,8709,2,2,9375,18750
70442303,8709,4,3,5625,16875
70442304,8709,1,2,1875,3750
70442305,8710,3,2,7500,15000
70442306,8710,2,1,9375,9375
70442307,8710,4,1,5625,5625
70442308,8710,1,1,1875,1875
70442309,8710,1,1,1875,1875
70442310,8711,3,3,7500,22500
70442311,8711,2,1,9375,9375
70442312,8711,4,1,5625,5625
70442313,8711,1,1,1875,1875
70442314,8711,1,1,1875,1875
70442315,8712,3,1,7500,7500
70442316,8712,4,1,5625,5625
70442317,8713,3,1,7500,7500
70442318,8713,2,1,9375,9375
70442319,8713,4,2,5625,11250
70442320,8713,5,1,1250,1250
70442321,8713,1,1,1875,1875
70442322,8714,3,2,7500,15000
70442323,8714,2,3,9375,28125
70442324,8714,4,2,5625,11250
70442325,8714,5,1,1250,1250
70442326,8714,1,1,1875,1875
70442327,8714,1,2,1875,3750
70442328,8715,2,1,9375,9375
70442329,8716,3,1,7500,7500
70442330,8716,2,1,9375,9375
70442331,8716,4,3,5625,16875
70442332,8716,5,1,1250,1250
70442333,8716,1,1,1875,1875
70442334,8717,3,3,7500,22500
70442335,8717,2,1,9375,9375
70442336,8717,5,1,1250,1250
70442337,8718,2,1,9375,9375
70442338,8719,4,1,5625,5625
70442339,8720,3,1,7500,7500
70442340,8721,4,1,5625,5625
70442341,8722,2,1,9375,9375
70442342,8722,4,1,5625,5625
70442343,8722,1,1,1875,1875
70442344,8723,3,3,7500,22500
70442345,8723,4,3,5625,16875
70442346,8723,1,3,1875,5625
70442347,8724,3,2,7500,15000
70442348,8724,2,2,9375,18750
70442349,8724,1,1,1875,1875
70442350,8725,3,1,7500,7500
70442351,8725,2,1,9375,9375
70442352,8726,3,2,7500,15000
70442353,8726,2,1,9375,9375
70442354,8726,5,1,1250,1250
70442355,8726,1,1,1875,1875
70442356,8727,3,3,7500,22500
70442357,8727,4,1,5625,5625
70442358,8727,1,2,1875,3750
70442359,8728,3,2,7500,15000
70442360,8728,4,1,5625,5625
70442361,8729,3,1,7500,7500
70442362,8729,2,1,9375,9375
70442363,8730,2,1,9375,9375
70442364,8730,4,1,5625,5625
70442365,8731,2,1,9375,9375
70442366,8731,4,1,5625,5625
70442367,8732,3,2,7500,15000
70442368,8733,2,2,9375,18750
70442369,8733,4,2,5625,11250
70442370,8733,1,1,1875,1875
70442371,8734,3,1,7500,7500
70442372,8734,2,3,9375,28125
70442373,8734,4,1,5625,5625
70442374,8734,5,3,1250,3750
70442375,8734,1,1,1875,1875
70442376,8735,2,2,9375,18750
70442377,8735,1,1,1875,1875
70442378,8736,3,2,7500,15000
70442379,8736,2,2,9375,18750
70442380,8736,4,3,5625,16875
70442381,8736,5,1,1250,1250
70442382,8736,1,2,1875,3750
70442383,8736,1,1,1875,1875
70442384,8737,4,1,5625,5625
70442385,8738,2,1,9375,9375
70442386,8739,3,1,7500,7500
70442387,8739,2,1,9375,9375
70442388,8739,4,2,5625,11250
70442389,8739,1,2,1875,3750
70442390,8739,1,1,1875,1875
70442391,8740,3,1,7500,7500
70442392,8740,4,3,5625,16875
70442393,8740,1,1,1875,1875
70442394,8741,3,1,7500,7500
70442395,8741,2,2,9375,18750
70442396,8741,4,1,5625,5625
70442397,8741,1,1,1875,1875
70442398,8742,2,2,9375,18750
70442399,8742,4,1,5625,5625
70442400,8742,1,1,1875,1875
70442401,8743,2,1,9375,9375
70442402,8743,4,2,5625,11250
70442403,8743,5,1,1250,1250
70442404,8744,3,1,7500,7500
70442405,8744,2,1,9375,9375
70442406,8744,5,1,1250,1250
70442407,8745,3,2,7500,15000
70442408,8745,4,1,5625,5625
70442409,8745,1,2,1875,3750
70442410,8746,3,2,7500,15000
70442411,8746,2,2,9375,18750
70442412,8747,2,1,9375,9375
70442413,8748,3,1,7500,7500
70442414,8748,4,1,5625,5625
70442415,8749,3,3,7500,22500
70442416,8749,4,2,5625,11250
70442417,8749,5,1,1250,1250
70442418,8749,1,2,1875,3750
70442419,8750,3,1,7500,7500
70442420,8750,2,1,9375,9375
70442421,8750,5,1,1250,1250
70442422,8751,2,3,9375,28125
70442423,8751,4,2,5625,11250
70442424,8752,2,1,9375,9375
70442425,8752,4,1,5625,5625
70442426,8753,3,1,7500,7500
70442427,8754,3,1,7500,7500
70442428,8754,2,1,9375,9375
70442429,8755,3,2,7500,15000
70442430,8755,2,1,9375,9375
70442431,8755,4,2,5625,11250
70442432,8755,1,1,1875,1875
70442433,8756,3,1,7500,7500
70442434,8756,2,1,9375,9375
70442435,8756,4,1,5625,5625
70442436,8757,3,1,7500,7500
70442437,8757,4,1,5625,5625
70442438,8758,2,2,9375,18750
70442439,8759,3,1,7500,7500
70442440,8759,2,1,9375,9375
70442441,8760,3,2,7500,15000
70442442,8761,3,1,7500,7500
70442443,8761,2,1,9375,9375
70442444,8762,2,2,9375,18750
70442445,8763,2,1,9375,9375
70442446,8764,3,3,7500,22500
70442447,8764,2,3,9375,28125
70442448,8764,4,1,5625,5625
70442449,8765,3,1,7500,7500
70442450,8765,2,2,9375,18750
70442451,8765,4,2,5625,11250
70442452,8765,5,1,1250,1250
70442453,8766,4,1,5625,5625
70442454,8767,3,2,7500,15000
70442455,8767,2,1,9375,9375
70442456,8767,4,1,5625,5625
70442457,8767,5,2,1250,2500
70442458,8768,4,1,5625,5625
70442459,8769,3,2,7500,15000
70442460,8769,2,1,9375,9375
70442461,8769,4,2,5625,11250
70442462,8769,1,1,1875,1875
70442463,8770,3,1,7500,7500
70442464,8771,3,1,7500,7500
70442465,8771,2,1,9375,9375
70442466,8772,3,2,7500,15000
70442467,8772,2,1,9375,9375
70442468,8772,4,1,5625,5625
70442469,8772,5,2,1250,2500
70442470,8773,2,2,9375,18750
70442471,8773,4,2,5625,11250
70442472,8773,5,1,1250,1250
70442473,8774,3,2,7500,15000
70442474,8774,2,1,9375,9375
70442475,8775,3,1,7500,7500
70442476,8776,2,1,9375,9375
70442477,8776,4,3,5625,16875
70442478,8776,1,1,1875,1875
70442479,8777,3,2,7500,15000
70442480,8777,2,2,9375,18750
70442481,8777,4,3,5625,16875
70442482,8777,5,3,1250,3750
70442483,8777,1,1,1875,1875
70442484,8777,1,1,1875,1875
70442485,8778,3,1,7500,7500
70442486,8778,2,3,9375,28125
70442487,8779,3,1,7500,7500
70442488,8779,2,1,9375,9375
70442489,8779,4,1,5625,5625
70442490,8779,1,1,1875,1875
70442491,8780,3,4,7500,30000
70442492,8780,2,3,9375,28125
70442493,8780,4,1,5625,5625
70442494,8781,3,1,7500,7500
70442495,8781,2,1,9375,9375
70442496,8781,4,2,5625,11250
70442497,8782,3,1,7500,7500
70442498,8782,2,1,9375,9375
70442499,8782,4,2,5625,11250
70442500,8782,1,1,1875,1875
70442501,8783,3,1,7500,7500
70442502,8783,2,1,9375,9375
70442503,8783,4,1,5625,5625
70442504,8784,3,1,7500,7500
70442505,8785,3,1,7500,7500
70442506,8785,4,1,5625,5625
70442507,8786,2,2,9375,18750
70442508,8786,4,2,5625,11250
70442509,8786,5,1,1250,1250
70442510,8786,1,1,1875,1875
70442511,8787,3,2,7500,15000
70442512,8787,2,2,9375,18750
70442513,8787,4,1,5625,5625
70442514,8787,5,1,1250,1250
70442515,8787,1,2,1875,3750
70442516,8788,3,2,7500,15000
70442517,8788,2,2,9375,18750
70442518,8788,4,2,5625,11250
70442519,8788,5,1,1250,1250
70442520,8788,1,1,1875,1875
70442521,8789,4,1,5625,5625
70442522,8790,2,2,9375,18750
70442523,8790,4,1,5625,5625
70442524,8790,5,1,1250,1250
70442525,8791,3,1,7500,7500
70442526,8791,2,1,9375,9375
70442527,8791,4,2,5625,11250
70442528,8792,3,1,7500,7500
70442529,8792,2,1,9375,9375
70442530,8793,4,1,5625,5625
70442531,8794,3,1,7500,7500
70442532,8794,2,1,9375,9375
70442533,8795,3,3,7500,22500
70442534,8795,2,2,9375,18750
70442535,8795,4,1,5625,5625
70442536,8795,5,1,1250,1250
70442537,8796,2,1,9375,9375
70442538,8796,4,2,5625,11250
70442539,8797,3,2,7500,15000
70442540,8797,5,1,1250,1250
70442541,8798,2,2,9375,18750
70442542,8798,4,1,5625,5625
70442543,8799,3,1,7500,7500
70442544,8799,2,1,9375,9375
70442545,8799,1,1,1875,1875
70442546,8800,4,1,5625,5625
70442547,8801,3,2,7500,15000
70442548,8801,4,2,5625,11250
70442549,8801,5,1,1250,1250
70442550,8801,1,1,1875,1875
70442551,8802,3,1,7500,7500
70442552,8803,3,3,7500,22500
70442553,8803,2,1,9375,9375
70442554,8803,4,2,5625,11250
70442555,8803,1,1,1875,1875
70442556,8804,3,1,7500,7500
70442557,8804,2,1,9375,9375
70442558,8804,4,2,5625,11250
70442559,8804,1,2,1875,3750
70442560,8805,3,1,7500,7500
70442561,8805,4,2,5625,11250
70442562,8805,5,1,1250,1250
70442563,8805,1,1,1875,1875
70442564,8806,4,1,5625,5625
70442565,8807,3,2,7500,15000
70442566,8807,5,1,1250,1250
70442567,8808,4,1,5625,5625
70442568,8809,2,1,9375,9375
70442569,8810,2,2,9375,18750
70442570,8810,4,2,5625,11250
70442571,8810,5,1,1250,1250
70442572,8811,2,3,9375,28125
70442573,8811,4,2,5625,11250
70442574,8811,5,2,1250,2500
70442575,8811,1,1,1875,1875
70442576,8812,4,1,5625,5625
70442577,8813,2,2,9375,18750
70442578,8813,4,2,5625,11250
70442579,8813,5,1,1250,1250
70442580,8813,1,2,1875,3750
70442581,8814,2,1,9375,9375
70442582,8815,3,1,7500,7500
70442583,8815,2,1,9375,9375
70442584,8816,3,2,7500,15000
70442585,8816,4,2,5625,11250
70442586,8816,1,1,1875,1875
70442587,8817,3,1,7500,7500
70442588,8818,3,2,7500,15000
70442589,8818,2,1,9375,9375
70442590,8819,4,2,5625,11250
70442591,8819,1,1,1875,1875
70442592,8820,3,1,7500,7500
70442593,8820,4,1,5625,5625
70442594,8821,3,2,7500,15000
70442595,8821,2,3,9375,28125
70442596,8821,1,2,1875,3750
70442597,8822,3,1,7500,7500
70442598,8822,2,1,9375,9375
70442599,8823,3,2,7500,15000
70442600,8823,4,1,5625,5625
70442601,8824,3,1,7500,7500
70442602,8824,4,1,5625,5625
70442603,8825,3,1,7500,7500
70442604,8825,4,1,5625,5625
70442605,8825,1,1,1875,1875
70442606,8826,3,2,7500,15000
70442607,8826,4,1,5625,5625
70442608,8826,5,1,1250,1250
70442609,8826,1,1,1875,1875
70442610,8827,3,1,7500,7500
70442611,8827,2,1,9375,9375
70442612,8828,3,2,7500,15000
70442613,8828,2,3,9375,28125
70442614,8828,4,3,5625,16875
70442615,8828,1,3,1875,5625
70442616,8828,1,1,1875,1875
70442617,8829,3,2,7500,15000
70442618,8829,2,3,9375,28125
70442619,8829,4,2,5625,11250
70442620,8829,1,3,1875,5625
70442621,8829,1,1,1875,1875
70442622,8830,3,1,7500,7500
70442623,8830,2,2,9375,18750
70442624,8830,4,1,5625,5625
70442625,8830,5,2,1250,2500
70442626,8831,3,3,7500,22500
70442627,8831,2,2,9375,18750
70442628,8831,4,2,5625,11250
70442629,8831,1,1,1875,1875
70442630,8832,3,1,7500,7500
70442631,8833,3,1,7500,7500
70442632,8833,2,2,9375,18750
70442633,8833,4,1,5625,5625
70442634,8834,3,1,7500,7500
70442635,8834,2,1,9375,9375
70442636,8835,2,1,9375,9375
70442637,8835,4,1,5625,5625
70442638,8835,1,1,1875,1875
70442639,8836,3,1,7500,7500
70442640,8836,2,1,9375,9375
70442641,8837,2,1,9375,9375
70442642,8838,3,1,7500,7500
70442643,8838,4,1,5625,5625
70442644,8839,3,2,7500,15000
70442645,8839,4,1,5625,5625
70442646,8839,5,1,1250,1250
70442647,8840,3,3,7500,22500
70442648,8840,2,3,9375,28125
70442649,8840,4,2,5625,11250
70442650,8841,2,1,9375,9375
70442651,8842,3,1,7500,7500
70442652,8842,2,2,9375,18750
70442653,8842,4,1,5625,5625
70442654,8842,1,1,1875,1875
70442655,8843,4,1,5625,5625
70442656,8844,3,2,7500,15000
70442657,8844,2,2,9375,18750
70442658,8844,4,1,5625,5625
70442659,8844,5,1,1250,1250
70442660,8844,1,1,1875,1875
70442661,8844,1,1,1875,1875
70442662,8845,3,2,7500,15000
70442663,8845,4,1,5625,5625
70442664,8845,1,1,1875,1875
70442665,8846,2,2,9375,18750
70442666,8846,4,2,5625,11250
70442667,8846,5,1,1250,1250
70442668,8846,1,1,1875,1875
70442669,8847,2,1,9375,9375
70442670,8847,4,1,5625,5625
70442671,8848,4,1,5625,5625
70442672,8849,3,1,7500,7500
70442673,8850,2,1,9375,9375
70442674,8851,2,3,9375,28125
70442675,8851,4,2,5625,11250
70442676,8851,5,2,1250,2500
70442677,8851,1,1,1875,1875
70442678,8852,3,1,7500,7500
70442679,8852,4,2,5625,11250
70442680,8853,3,1,7500,7500
70442681,8853,2,1,9375,9375
70442682,8853,4,1,5625,5625
70442683,8853,5,1,1250,1250
70442684,8854,3,1,7500,7500
70442685,8854,4,2,5625,11250
70442686,8855,3,1,7500,7500
70442687,8855,2,2,9375,18750
70442688,8855,4,3,5625,16875
70442689,8856,3,3,7500,22500
70442690,8856,2,1,9375,9375
70442691,8856,4,3,5625,16875
70442692,8856,1,1,1875,1875
70442693,8857,3,1,7500,7500
70442694,8857,2,1,9375,9375
70442695,8858,3,2,7500,15000
70442696,8858,1,1,1875,1875
70442697,8859,3,1,7500,7500
70442698,8860,3,2,7500,15000
70442699,8860,2,2,9375,18750
70442700,8860,4,1,5625,5625
70442701,8860,5,2,1250,2500
70442702,8860,1,1,1875,1875
70442703,8861,2,1,9375,9375
70442704,8862,3,2,7500,15000
70442705,8862,2,1,9375,9375
70442706,8862,4,2,5625,11250
70442707,8862,5,1,1250,1250
70442708,8862,1,1,1875,1875
70442709,8863,3,1,7500,7500
70442710,8863,2,2,9375,18750
70442711,8863,4,2,5625,11250
70442712,8863,1,1,1875,1875
70442713,8863,1,2,1875,3750
70442714,8864,3,1,7500,7500
70442715,8864,2,2,9375,18750
70442716,8864,4,2,5625,11250
70442717,8864,5,2,1250,2500
70442718,8865,3,2,7500,15000
70442719,8865,2,4,9375,37500
70442720,8865,4,1,5625,5625
70442721,8865,5,1,1250,1250
70442722,8865,1,1,1875,1875
70442723,8865,1,1,1875,1875
70442724,8866,3,3,7500,22500
70442725,8866,2,1,9375,9375
70442726,8866,4,3,5625,16875
70442727,8866,5,1,1250,1250
70442728,8867,4,1,5625,5625
70442729,8868,3,1,7500,7500
70442730,8868,4,1,5625,5625
70442731,8869,3,1,7500,7500
70442732,8869,2,3,9375,28125
70442733,8869,4,3,5625,16875
70442734,8869,1,2,1875,3750
70442735,8869,1,2,1875,3750
70442736,8870,3,2,7500,15000
70442737,8870,2,1,9375,9375
70442738,8870,4,1,5625,5625
70442739,8870,1,1,1875,1875
70442740,8870,1,1,1875,1875
70442741,8871,4,1,5625,5625
70442742,8872,3,1,7500,7500
70442743,8872,4,1,5625,5625
70442744,8872,1,1,1875,1875
70442745,8873,3,1,7500,7500
70442746,8873,2,3,9375,28125
70442747,8873,4,3,5625,16875
70442748,8873,5,2,1250,2500
70442749,8874,3,1,7500,7500
70442750,8874,4,1,5625,5625
70442751,8875,3,3,7500,22500
70442752,8875,2,2,9375,18750
70442753,8875,1,1,1875,1875
70442754,8876,2,2,9375,18750
70442755,8876,4,1,5625,5625
70442756,8877,2,1,9375,9375
70442757,8878,3,3,7500,22500
70442758,8878,2,1,9375,9375
70442759,8878,4,2,5625,11250
70442760,8879,4,1,5625,5625
70442761,8880,4,1,5625,5625
70442762,8881,3,1,7500,7500
70442763,8882,3,3,7500,22500
70442764,8882,2,3,9375,28125
70442765,8882,4,3,5625,16875
70442766,8882,5,2,1250,2500
70442767,8882,1,1,1875,1875
70442768,8883,3,2,7500,15000
70442769,8883,2,1,9375,9375
70442770,8883,4,2,5625,11250
70442771,8883,5,1,1250,1250
70442772,8883,1,1,1875,1875
70442773,8883,1,1,1875,1875
70442774,8884,3,2,7500,15000
70442775,8884,2,3,9375,28125
70442776,8884,5,1,1250,1250
70442777,8885,3,1,7500,7500
70442778,8885,4,1,5625,5625
70442779,8886,3,3,7500,22500
70442780,8886,2,1,9375,9375
70442781,8886,4,1,5625,5625
70442782,8886,1,1,1875,1875
70442783,8886,1,1,1875,1875
70442784,8887,4,1,5625,5625
70442785,8888,3,1,7500,7500
70442786,8888,2,1,9375,9375
70442787,8888,1,1,1875,1875
70442788,8889,3,2,7500,15000
70442789,8889,4,1,5625,5625
70442790,8889,1,1,1875,1875
70442791,8890,3,1,7500,7500
70442792,8890,2,1,9375,9375
70442793,8891,3,3,7500,22500
70442794,8891,1,1,1875,1875
70442795,8892,3,2,7500,15000
70442796,8892,2,2,9375,18750
70442797,8892,4,3,5625,16875
70442798,8892,5,3,1250,3750
70442799,8892,1,1,1875,1875
70442800,8893,3,3,7500,22500
70442801,8893,4,2,5625,11250
70442802,8893,1,2,1875,3750
70442803,8894,4,3,5625,16875
70442804,8895,2,2,9375,18750
70442805,8895,4,2,5625,11250
70442806,8896,3,1,7500,7500
70442807,8896,4,1,5625,5625
70442808,8897,3,3,7500,22500
70442809,8897,2,2,9375,18750
70442810,8897,4,2,5625,11250
70442811,8897,5,2,1250,2500
70442812,8897,1,1,1875,1875
70442813,8897,1,1,1875,1875
70442814,8898,2,1,9375,9375
70442815,8899,3,1,7500,7500
70442816,8899,2,1,9375,9375
70442817,8899,4,2,5625,11250
70442818,8900,3,2,7500,15000
70442819,8900,2,1,9375,9375
70442820,8900,1,1,1875,1875
70442821,8901,2,1,9375,9375
70442822,8901,4,1,5625,5625
70442823,8902,3,1,7500,7500
70442824,8902,2,2,9375,18750
70442825,8902,4,2,5625,11250
70442826,8903,3,1,7500,7500
70442827,8903,2,1,9375,9375
70442828,8904,3,1,7500,7500
70442829,8905,3,1,7500,7500
70442830,8906,2,1,9375,9375
70442831,8907,3,3,7500,22500
70442832,8907,4,2,5625,11250
70442833,8907,1,1,1875,1875
70442834,8908,3,1,7500,7500
70442835,8908,2,1,9375,9375
70442836,8908,4,1,5625,5625
70442837,8908,1,1,1875,1875
70442838,8909,4,1,5625,5625
70442839,8910,4,2,5625,11250
70442840,8911,3,1,7500,7500
70442841,8912,4,1,5625,5625
70442842,8913,3,1,7500,7500
70442843,8913,4,1,5625,5625
70442844,8914,3,2,7500,15000
70442845,8914,2,1,9375,9375
70442846,8914,4,2,5625,11250
70442847,8914,1,1,1875,1875
70442848,8915,3,2,7500,15000
70442849,8915,2,2,9375,18750
70442850,8915,4,1,5625,5625
70442851,8915,1,1,1875,1875
70442852,8915,1,2,1875,3750
70442853,8916,2,1,9375,9375
70442854,8916,4,2,5625,11250
70442855,8917,2,1,9375,9375
70442856,8918,3,1,7500,7500
70442857,8919,3,2,7500,15000
70442858,8920,3,1,7500,7500
70442859,8920,4,3,5625,16875
70442860,8920,5,1,1250,1250
70442861,8921,3,2,7500,15000
70442862,8921,4,2,5625,11250
70442863,8921,5,1,1250,1250
70442864,8922,3,1,7500,7500
70442865,8922,4,2,5625,11250
70442866,8923,3,2,7500,15000
70442867,8923,4,2,5625,11250
70442868,8923,5,1,1250,1250
70442869,8924,3,1,7500,7500
70442870,8924,2,1,9375,9375
70442871,8924,4,3,5625,16875
70442872,8924,1,1,1875,1875
70442873,8925,2,2,9375,18750
70442874,8926,3,2,7500,15000
70442875,8926,2,1,9375,9375
70442876,8926,4,2,5625,11250
70442877,8926,5,1,1250,1250
70442878,8927,3,1,7500,7500
70442879,8927,4,1,5625,5625
70442880,8928,3,1,7500,7500
70442881,8928,2,2,9375,18750
70442882,8928,1,1,1875,1875
70442883,8929,2,2,9375,18750
70442884,8930,3,2,7500,15000
70442885,8930,2,1,9375,9375
70442886,8930,4,1,5625,5625
70442887,8930,1,2,1875,3750
70442888,8931,2,2,9375,18750
70442889,8932,3,1,7500,7500
70442890,8933,3,1,7500,7500
70442891,8933,2,1,9375,9375
70442892,8934,3,1,7500,7500
70442893,8935,2,1,9375,9375
70442894,8936,3,3,7500,22500
70442895,8936,2,2,9375,18750
70442896,8936,4,1,5625,5625
70442897,8936,5,1,1250,1250
70442898,8936,1,1,1875,1875
70442899,8937,3,2,7500,15000
70442900,8937,4,1,5625,5625
